pair_id,category,split,lost_image,found_image,positive_caption,hard_negative_caption
charger_063,Chargers,train,lost_charger_63.jpg,found_charger_63.jpg,"Sky blue compact square wall charger, solid matte plastic body, two flat US prongs on underside, no visible port on front face in both images","Sky blue compact square wall charger, solid glossy plastic body, two flat US prongs on underside, no visible port on front face in both images"
charger_064,Chargers,val,lost_charger_64.jpg,found_charger_64.jpg,"Silver/grey Tranyoo wall charger, matte metallic rectangular block, ""Super Fast 120W"" text on top edge, single USB-C port on bottom, two flat US prongs, accompanied by a black braided USB-C cable","Silver/grey Tranyoo wall charger, matte metallic rectangular block, ""Super Fast 120W"" text on top edge, single USB-C port on bottom, two flat US prongs, accompanied by a white rubber USB-C cable"
charger_065,Chargers,train,lost_charger_65.jpg,found_charger_65.jpg,"White Bisen compact square wall charger, matte plastic finish, ""Bisen Adaptive Fast Charging"" text with lightning bolt on front, single USB-A port, two flat US prongs, paired with a white Micro-USB cable","White Bisen compact square wall charger, matte plastic finish, ""Bisen Adaptive Fast Charging"" text with lightning bolt on front, single USB-A port, two flat US prongs, paired with a white USB-C cable"
charger_066,Chargers,train,lost_charger_66.jpg,found_charger_66.jpg,"Yellow compact square wall charger, matte plastic body, ""120W"" text on front face, two flat US prongs, accompanied by a black braided cable with yellow accents at the connector ends","Yellow compact square wall charger, matte plastic body, ""120W"" text on front face, two flat US prongs, accompanied by a white rubber cable with yellow accents at the connector ends"
charger_067,Chargers,train,lost_charger_67.jpg,found_charger_67.jpg,"ULine square wall charger, white-to-purple gradient glossy finish — white at top fading to solid purple at bottom — ""ULine"" text on front, single USB-C port, two flat US prongs, paired with a matching white-to-lavender gradient USB-C cable","ULine square wall charger, white-to-purple gradient glossy finish — white at top fading to solid purple at bottom — ""ULine"" text on front, single USB-C port, two flat US prongs, paired with a solid white USB-C cable"
charger_068,Chargers,test,lost_charger_68.jpg,found_charger_68.jpg,"Light blue UGREEN wall charger, glossy plastic cube body, dual flat prongs visible on front face","Light blue UGREEN wall charger, matte plastic cube body, dual flat prongs visible on front face"
charger_069,Chargers,train,lost_charger_69.jpg,found_charger_69.jpg,"Purple/lavender wall charger, compact square body with ribbed/quilted texture on casing, dual flat prongs","Purple/lavender wall charger, compact square body with smooth flat texture on casing, dual flat prongs"
charger_070,Chargers,train,lost_charger_70.jpg,found_charger_70.jpg,"Pink GaN wall charger, matte rectangular body, transparent prong housing at base, paired with pink braided USB-C cable","Pink GaN wall charger, matte square body, transparent prong housing at base, paired with pink braided USB-C cable"
charger_071,Chargers,test,lost_charger_71.jpg,found_charger_71.jpg,"Pink two-tone wall charger, matte square body with darker pink/grey accent stripe on top half, paired with pink multi-connector braided cable","Pink two-tone wall charger, matte rounded rectangular body with darker pink/grey accent stripe on top half, paired with pink multi-connector braided cable"
charger_072,Chargers,train,lost_charger_72.jpg,found_charger_72.jpg,"White BISEN wall charger, glossy plastic body with hot pink accent trim around the base edge, paired with flat hot pink micro-USB cable","White BISEN wall charger, glossy plastic body with blue accent trim around the base edge, paired with flat hot pink micro-USB cable"
charger_073,Chargers,train,lost_charger_73.jpg,found_charger_73.jpg,"Yellow GaN wall charger, flat rectangular body with black graphic print, black flat braided cable","Yellow GaN wall charger, rounded square body with black graphic print, black flat braided cable"
charger_074,Chargers,train,lost_charger_74.jpg,found_charger_74.jpg,"Silver/grey Hinar wall charger, glossy rounded-square pebble-shaped body, paired with flat grey USB-C cable","Silver/grey Hinar wall charger, glossy sharp-cornered rectangular body, paired with flat grey USB-C cable"
charger_075,Chargers,test,lost_charger_75.jpg,found_charger_75.jpg,"Pink rhinestone-covered wall charger, fully encrusted glittery crystal surface on square body, dual flat prongs, paired with iridescent spiral-wrapped cable","Pink rhinestone-covered wall charger, fully encrusted glittery crystal surface on rounded rectangular body, dual flat prongs, paired with iridescent spiral-wrapped cable"
charger_076,Chargers,train,lost_charger_76.jpg,found_charger_76.jpg,"Clear/transparent wall charger, wavy scalloped-edge square body, white 3D flower embellishments on casing, paired with silver metallic coil-wrapped cable","Clear/transparent wall charger, wavy scalloped-edge square body, white 3D flower embellishments on casing, paired with smooth flat silver cable"
charger_077,Chargers,train,lost_charger_77.jpg,found_charger_77.jpg,"Clear/transparent wall charger, square body with pink 3D Sanrio character figurines on top surface, paired with blue-pink iridescent spiral-wrapped cable","Clear/transparent wall charger, square body with pink 3D Sanrio character figurines on top surface, paired with black braided cable"
charger_078,Chargers,train,lost_charger_78.jpg,found_charger_78.jpg,"White wall charger, square matte body with black Kuromi cartoon sticker wrap covering the front face, paired with black braided cable","White wall charger, square matte body with pink cartoon sticker wrap covering the front face, paired with black braided cable"
charger_079,Chargers,test,lost_charger_79.jpg,found_charger_79.jpg,"Clear cat-shaped wall charger case, 3D sculpted cat face with large protruding yellow eyes and pink nose detail, paired with white spiral-wrapped cable","Clear cat-shaped wall charger case, 3D sculpted cat face with large protruding blue eyes and pink nose detail, paired with white spiral-wrapped cable"
charger_080,Chargers,train,lost_charger_80.jpg,found_charger_80.jpg,"White wall charger, square body with black cat ""Black Cat"" graphic print wrap, paired with black spiral-wrapped cable with matching printed cable protector","White wall charger, rounded square body with black cat ""Black Cat"" graphic print wrap, paired with black spiral-wrapped cable with matching printed cable protector"
charger_081,Chargers,test,lost_charger_81.png,found_charger_81.png,"Pink multi-port wall charger with rectangular housing, dual USB-C ports with indicator lights, matte finish","Pink multi-port wall charger with hexagonal housing, dual USB-C ports with indicator lights, matte finish"
charger_082,Chargers,train,lost_charger_82.png,found_charger_82.png,"Lavender USB-C charging cable with dual-port wall adapter, rounded square connector design, matte plastic finish","Lavender USB-C charging cable with dual-port wall adapter, glossy plastic finish, rounded square connector design"
charger_083,Chargers,test,lost_charger_83.png,found_charger_83.png,"Beige USB-C charging cable with dual-port wall adapter, compact rectangular design, matte finish","Beige USB-C charging cable with dual-port wall adapter, pebbled textured finish, compact rectangular design"
charger_084,Chargers,val,lost_charger_84.png,found_charger_84.png,"Red M-branded dual USB-C cable with metal connectors, braided rubber coating, compact design","Red M-branded dual USB-C cable with plastic connectors, braided rubber coating, compact design"
charger_085,Chargers,train,lost_charger_85.png,found_charger_85.png,"Pink ONN Lightning to USB cable with clear-coat connector casing, matte silicone cable, standard USB connector","Pink ONN Lightning to USB cable with opaque connector casing, matte silicone cable, standard USB connector"
charger_086,Chargers,train,lost_charger_86.png,found_charger_86.png,"Lavender Lightning to USB-C charging cable with wall adapter, 128W power rating, flat nylon braided design","Lavender Lightning to USB-C charging cable with wall adapter, 128W power rating, round silicone rubber design"
charger_087,Chargers,train,lost_charger_87.png,found_charger_87.png,"Blue braided USB dual cable with metal connectors and plastic cable organizer, high quality construction","Blue braided USB dual cable with rubber cable organizer and plastic connectors, high quality construction"
charger_088,Chargers,train,lost_charger_88.png,found_charger_88.png,"Navy blue braided USB-Lightning cable with blue connector caps, dual loop design","Navy blue braided USB-Lightning cable with red connector caps, dual loop design"
charger_089,Chargers,test,lost_charger_89.png,found_charger_89.png,"Orange USB dual cable with tan leather cable organizer and white metal connectors, braided nylon design","Orange USB dual cable with gray leather cable organizer and white metal connectors, braided nylon design"
charger_090,Chargers,train,lost_charger_90.png,found_charger_90.png,"Poppy brand USB-A cable with cable protectors and brown leather organizer, matte finish housing","Poppy brand USB-A cable with silicone cable protectors and brown leather organizer, glossy finish housing"
charger_091,Chargers,train,lost_charger_91.png,found_charger_91.png,"Poppy brand USB-A to USB-C cable, 10 feet, beige braided nylon design, pink bow-tie cable organizers","Poppy brand USB-A to USB-C cable, 10 feet, beige smooth rubber design, pink bow-tie cable organizers"
charger_092,Chargers,train,lost_charger_92.png,found_charger_92.png,"Purple silicone USB charging cable with purple cloud emoji keychain, white cable organizer","Purple silicone USB charging cable with purple heart emoji keychain, white cable organizer"
charger_093,Chargers,test,lost_charger_93.png,found_charger_93.png,"Pink silicone USB-C charging cable with pink cat face keychain, matte finish","Pink silicone USB-C charging cable with pink dog face keychain, matte finish"
charger_094,Chargers,train,lost_charger_94.png,found_charger_94.png,"Pink doll character keychain with USB-C to USB-A cable, soft silicone housing","Pink doll character keychain with USB-A to USB-C cable, hard plastic housing"
charger_095,Chargers,train,lost_charger_95.png,found_charger_95.png,"Lavender ONN USB-C to USB cable with clear-coat connector casing, matte silicone design","Lavender ONN USB-C to USB cable with opaque connector casing, matte silicone design"
charger_096,Chargers,val,lost_charger_96.png,found_charger_96.png,"Pinkpower brand USB-C cable, 4 feet, magenta braided mesh connector design with aluminum reinforced heads","Pinkpower brand USB-C cable, 4 feet, magenta smooth rubber connector design with aluminum reinforced heads"
charger_097,Chargers,train,lost_charger_97.png,found_charger_97.png,"Lavender ONN Lightning to USB cable with clear-coat connector casing, matte silicone finish","Lavender ONN Lightning to USB cable with opaque connector casing, matte silicone finish"
charger_098,Chargers,train,lost_charger_98.png,found_charger_98.png,Blue USB charging cable with blue rubber cable organizer and black textured wrap grip,Blue USB charging cable with blue rubber cable organizer and white textured wrap grip
charger_099,Chargers,test,lost_charger_99.png,found_charger_99.png,"White USB charging cable with dual golden animal character keychains, silicone design","White USB charging cable with dual pink animal character keychains, silicone design"
charger_100,Chargers,train,lost_charger_100.png,found_charger_100.png,"LUOATIP 20W USB-C Power Adapter with white USB-C to USB-C cable, compact rectangular housing","LUOATIP 20W USB-C Power Adapter with white USB-C to USB-A cable, compact rectangular housing"
handkerchief_001,Handkerchiefs,train,lost_handkerchief_01.jpg,found_handkerchief_01.jpg,"Light blue cotton handkerchief, dark charcoal parallel border stripes on all four edges, plain woven center field.","Light blue cotton handkerchief, dark charcoal parallel border stripes on all four edges, fine diagonal twill-woven center field."
handkerchief_002,Handkerchiefs,train,lost_handkerchief_02.png,found_handkerchief_02.jpg,"White/cream cotton handkerchief, green and deep burgundy tartan plaid pattern, loosely gauze-like open weave, lightweight fabric.","White/cream cotton handkerchief, green and deep burgundy tartan plaid pattern, dense tight broadcloth weave, lightweight fabric."
handkerchief_003,Handkerchiefs,train,lost_handkerchief_03.jpeg,found_handkerchief_03.jpg,"Dark navy cotton handkerchief, bold vertical parallel stripes in medium blue and white running across the full face.","Dark navy cotton handkerchief, bold diagonal parallel stripes in medium blue and white running across the full face."
handkerchief_004,Handkerchiefs,train,lost_handkerchief_04.png,found_handkerchief_04.png,"Dark navy cotton handkerchief, large bold blue-and-white block plaid/checkered pattern, visible rolled hem edge.","Dark navy cotton handkerchief, fine micro-check blue-and-white plaid pattern, visible rolled hem edge."
handkerchief_005,Handkerchiefs,train,lost_handkerchief_05.jpg,found_handkerchief_05.jpg,"Light blue cotton handkerchief, oversized block plaid pattern in two shades of blue and white, narrow gray border stripe along the hem.","Light blue cotton handkerchief, oversized block plaid pattern in two shades of blue and white, wide dark navy border stripe along the hem."
handkerchief_006,Handkerchiefs,train,lost_handkerchief_06.jpg,found_handkerchief_06.jpg,"Dark-field cotton handkerchief, large windowpane grid pattern in cream/white lines, woven gray border hem on all edges.","Dark-field cotton handkerchief, fine dense micro-check pattern in cream/white lines, woven gray border hem on all edges."
handkerchief_007,Handkerchiefs,train,lost_handkerchief_07.jpg,found_handkerchief_07.jpg,"Burgundy and sky-blue cotton tartan plaid handkerchief, medium-scale check blocks, thin white accent lines intersecting throughout.","Burgundy and sky-blue cotton tartan plaid handkerchief, large bold oversized block check pattern, thin white accent lines intersecting throughout."
handkerchief_008,Handkerchiefs,train,lost_handkerchief_08.jpg,found_handkerchief_08.jpg,"Royal blue cotton handkerchief, dense vertical white pin-stripes across the main body, small grid-check panel visible on the folded lower section.","Royal blue cotton handkerchief, dense horizontal white pin-stripes across the main body, small grid-check panel visible on the folded lower section."
handkerchief_009,Handkerchiefs,train,lost_handkerchief_09.png,found_handkerchief_09.png,"Pale blue cotton handkerchief, ultra-fine micro-check weave with blue and rust/brown thread crosshatch, bright cyan/teal solid border stripe along all edges.","Pale blue cotton handkerchief, ultra-fine micro-check weave with blue and rust/brown thread crosshatch, narrow dark gray solid border stripe along all edges."
handkerchief_010,Handkerchiefs,train,lost_handkerchief_10.png,found_handkerchief_10.jpg,"Turquoise/cyan cotton handkerchief, bold plaid pattern with white and orange/amber accent stripes, plain woven finish.","Turquoise/cyan cotton handkerchief, bold plaid pattern with white and olive green accent stripes, plain woven finish."
handkerchief_011,Handkerchiefs,train,lost_handkerchief_11.png,found_handkerchief_11.png,"Lime green gingham check cotton handkerchief with white stripe and purple accent line, soft woven texture.","Lime green gingham check cotton handkerchief with white stripe and navy accent line, soft woven texture."
handkerchief_012,Handkerchiefs,train,lost_handkerchief_12.png,found_handkerchief_12.png,"Cream cotton handkerchief with multicolor horizontal stripe border pattern in blue, yellow, and pink tones, flat woven finish.","Cream cotton handkerchief with multicolor vertical stripe border pattern in blue, yellow, and pink tones, flat woven finish."
handkerchief_013,Handkerchiefs,train,lost_handkerchief_13.png,found_handkerchief_13.jpg,"Blue cotton handkerchief with multicolor daisy flower print, centers in yellow, green, and pink, delicate floral pattern.","Blue cotton handkerchief with multicolor daisy flower print, centers in white and cream only, delicate floral pattern."
handkerchief_014,Handkerchiefs,train,lost_handkerchief_14.png,found_handkerchief_14.jpg,"White cotton handkerchief with vibrant multicolor daisy and wildflower print, magenta, purple, blue, and yellow blooms with green stems and leaves.","Pastel pink cotton handkerchief with vibrant multicolor daisy and wildflower print, magenta, purple, blue, and yellow blooms with green stems and leaves."
handkerchief_015,Handkerchiefs,train,lost_handkerchief_15.jpg,found_handkerchief_15.jpg,"Bright cobalt blue cotton handkerchief with smooth matte finish, compact folded size, rectangular shape.","Bright cobalt blue cotton handkerchief with textured quilted finish, compact folded size, rectangular shape."
handkerchief_016,Handkerchiefs,train,lost_handkerchief_16.jpg,found_handkerchief_16.jpg,"Plain blue handkerchief, solid color, smooth thin folded cloth","Plain blue handkerchief, solid color, rough textured thick folded cloth"
handkerchief_017,Handkerchiefs,train,lost_handkerchief_17.png,found_handkerchief_17.jpg,"Red floral patterned cotton handkerchief, white flower print, thin folded rectangular cloth","Red floral patterned satin handkerchief, white flower print, thin folded rectangular cloth"
handkerchief_018,Handkerchiefs,train,lost_handkerchief_18.jpg,found_handkerchief_18.jpg,"Black geometric patterned handkerchief, small grid design, soft folded rectangular cloth","Black geometric patterned handkerchief, large checkerboard design, soft folded rectangular cloth"
handkerchief_019,Handkerchiefs,train,lost_handkerchief_19.jpg,found_handkerchief_19.jpg,"Light pink printed handkerchief, cartoon girl and small figures, thin soft fabric","Light pink printed handkerchief, cartoon girl and small figures, thick wool fabric"
handkerchief_020,Handkerchiefs,train,lost_handkerchief_20.jpg,found_handkerchief_20.jpg,"Pink dessert-themed handkerchief, ice cream and sweets print, square cloth with red border","Pink dessert-themed handkerchief, ice cream and sweets print, square cloth with blue border"
handkerchief_021,Handkerchiefs,train,lost_handkerchief_21.jpg,found_handkerchief_21.jpg,"Light blue and pink plaid handkerchief, small check pattern, thin folded square cloth","Light blue and pink plaid handkerchief, large check pattern, thin folded square cloth"
handkerchief_022,Handkerchiefs,train,lost_handkerchief_22.png,found_handkerchief_22.jpg,"Light green printed handkerchief, repeating small bicycle pattern, dark edge border","Light green printed handkerchief, repeating large bicycle pattern, dark edge border"
handkerchief_023,Handkerchiefs,train,lost_handkerchief_23.jpg,found_handkerchief_23.png,"Orange and blue plaid handkerchief, grid pattern, thin folded rectangular cloth","Orange and blue plaid handkerchief, striped pattern, thin folded rectangular cloth"
handkerchief_024,Handkerchiefs,train,lost_handkerchief_24.jpg,found_handkerchief_24.jpg,"Red plaid patterned handkerchief, green border stripes, thin folded rectangular cloth","Red plaid patterned handkerchief, blue border stripes, thin folded rectangular cloth"
handkerchief_025,Handkerchiefs,train,lost_handkerchief_25.png,found_handkerchief_25.jpg,"Plain white handkerchief, subtle stitched lines, soft folded square cloth","Plain white handkerchief, no stitched lines, soft folded square cloth"
handkerchief_026,Handkerchiefs,val,lost_handkerchief_26.jpg,found_handkerchief_26.jpg,"Multicolor floral print handkerchief, small square shape, thin cotton fabric with dark blue border","Multicolor floral print handkerchief, small square shape, thick wool fabric with dark blue border"
handkerchief_027,Handkerchiefs,test,lost_handkerchief_27.png,found_handkerchief_27.png,"Multicolor floral print handkerchief, small square shape, dense repeating flower pattern with blue edging","Multicolor floral print handkerchief, small square shape, sparse large flower pattern with blue edging"
handkerchief_028,Handkerchiefs,val,lost_handkerchief_28.png,found_handkerchief_28.png,"Blue yellow and green plaid handkerchief, lightweight fabric, evenly spaced check pattern","Blue yellow and green plaid handkerchief, glossy satin fabric, evenly spaced check pattern"
handkerchief_029,Handkerchiefs,val,lost_handkerchief_29.png,found_handkerchief_29.png,"Red patterned handkerchief, smooth glossy fabric, paisley ornamental design","Red patterned handkerchief, rough matte fabric, paisley ornamental design"
handkerchief_030,Handkerchiefs,val,lost_handkerchief_30.png,found_handkerchief_30.png,"Multicolor paisley pattern handkerchief, smooth fabric, intricate curved motifs with dark border","Multicolor paisley pattern handkerchief, smooth fabric, simple geometric square motifs with dark border"
handkerchief_031,Handkerchiefs,val,lost_handkerchief_31.png,found_handkerchief_31.png,"Multicolor floral print scarf, silky fabric, soft draped texture","Multicolor floral print scarf, coarse cotton fabric, soft draped texture"
handkerchief_032,Handkerchiefs,val,lost_handkerchief_32.png,found_handkerchief_32.png,"White silky scarf, blue and yellow floral pattern, tassel edge detail","White silky scarf, blue and yellow floral pattern, straight hem edge"
handkerchief_033,Handkerchiefs,val,lost_handkerchief_33.png,found_handkerchief_33.png,"White satin scarf with repeated multicolor “H” letter pattern, glossy smooth surface","White satin scarf with repeated multicolor “H” letter pattern, matte fabric surface"
handkerchief_034,Handkerchiefs,test,lost_handkerchief_34.png,found_handkerchief_34.png,"Beige and navy geometric pattern scarf, satin finish, orange border trim","Beige and navy geometric pattern scarf, satin finish, no border trim"
handkerchief_035,Handkerchiefs,test,lost_handkerchief_35.png,found_handkerchief_35.png,"Black and white monogram pattern scarf, smooth silky texture, folded rectangular shape","Black and white monogram pattern scarf, rough textured fabric, folded rectangular shape"
handkerchief_036,Handkerchiefs,test,lost_handkerchief_36.jpg,found_handkerchief_36.png,"Black satin scarf with white polka dots, glossy finish, folded flat shape","Black satin scarf with white polka dots, wrinkled crumpled shape, folded flat shape"
handkerchief_037,Handkerchiefs,train,lost_handkerchief_37.jpg,found_handkerchief_37.jpg,"White Lancel Paris handkerchief, multicolour paisley and floral vine print on white centre, navy blue border with repeating geometric tile pattern, purple and gold accent colours throughout.","White Lancel Paris handkerchief, multicolour paisley and floral vine print on white centre, navy blue border with solid plain pattern, purple and gold accent colours throughout."
handkerchief_038,Handkerchiefs,train,lost_handkerchief_38.jpg,found_handkerchief_38.jpg,"The North Face ""Never Stop Exploring"" bandana, light blue and dark navy two-tone colourway, four-panel nature scene illustration, repeating ""The North Face"" text border on all edges.","The North Face ""Never Stop Exploring"" bandana, light blue and dark navy two-tone colourway, four-panel nature scene illustration, solid dark navy border on all edges."
handkerchief_039,Handkerchiefs,train,lost_handkerchief_39.jpg,found_handkerchief_39.jpg,"White Christian Dior handkerchief, completely plain smooth woven face with no surface pattern, small black rectangular ""Christian Dior"" woven label on corner.","White Christian Dior handkerchief, all-over tone-on-tone monogram jacquard weave across face, small black rectangular ""Christian Dior"" woven label on corner."
handkerchief_040,Handkerchiefs,train,lost_handkerchief_40.jpg,found_handkerchief_40.jpg,"White Givenchy handkerchief, all-over tone-on-tone GV monogram repeat jacquard pattern across upper face, small navy blue rectangular ""Givenchy"" woven label on corner.","White Givenchy handkerchief, all-over tone-on-tone GV monogram repeat jacquard pattern across upper face, small red rectangular ""Givenchy"" woven label on corner."
handkerchief_041,Handkerchiefs,val,lost_handkerchief_41.jpg,found_handkerchief_41.jpg,"Steel blue-grey Hanasenka ""Flower Series"" handkerchief, all-over raised silver thread floral embroidery on fabric face, large-scale lily and rose motifs, oval ""HANASENKA"" product label affixed to surface.","Steel blue-grey Hanasenka ""Flower Series"" handkerchief, all-over raised silver thread floral embroidery on fabric face, large-scale lily and rose motifs, rectangular woven corner ""HANASENKA"" label"
handkerchief_042,Handkerchiefs,train,lost_handkerchief_42.jpg,found_handkerchief_42.jpg,"Cream/off-white Jim Thompson silk handkerchief, large-scale bold orchid illustration in brown, tan, and green on plain ground, black outline stained-glass style print, cursive ""Jim Thompson"" signature printed on corner.","Cream/off-white Jim Thompson silk handkerchief, large-scale bold orchid illustration in pink, purple, and green on plain ground, black outline stained-glass style print, cursive ""Jim Thompson"" signature printed on corner."
handkerchief_043,Handkerchiefs,val,lost_handkerchief_43.jpg,found_handkerchief_43.jpg,"Teal green mont-bell bandana, all-over multicolour camping and outdoor icon scatter print in orange, yellow, navy, and brown, large bold ""mont-bell"" text printed across centre.","Teal green mont-bell bandana, all-over multicolour camping and outdoor icon scatter print in orange, yellow, navy, and brown, large bold ""mont-bell"" text printed across centre, in a red colourway."
handkerchief_044,Handkerchiefs,test,lost_handkerchief_44.jpg,found_handkerchief_44.jpg,"White Nina Ricci handkerchief, scattered navy and mint small floral print across face, dense floral sprig bouquet motif in lower corner, navy overlock-stitched hem border, cursive ""Nina Ricci"" signature printed on face.","White Nina Ricci handkerchief, scattered navy and mint small floral print across face, dense floral sprig bouquet motif in lower corner, white rolled hem border, cursive ""Nina Ricci"" signature printed on face."
handkerchief_045,Handkerchiefs,train,lost_handkerchief_45.jpg,found_handkerchief_45.jpg,"Pale pink Pierre Balmain handkerchief, all-over scattered pink rose and bud print with green vine stems on pink ground, ""PIERRE BALMAIN"" brand name printed along bottom hem edge.","Pale pink Pierre Balmain handkerchief, all-over scattered pink rose and bud print with green vine stems on pink ground, ""PIERRE BALMAIN"" brand name printed along centre face."
handkerchief_046,Handkerchiefs,train,lost_handkerchief_46.jpg,found_handkerchief_46.jpg,"White renoma handkerchief, multi-stripe tartan plaid border in navy, blue, and grey woven stripes, plain white centre panel, ""renoma"" brand name printed on inner border zone.","White renoma handkerchief, multi-stripe tartan plaid border in red, navy, and grey woven stripes, plain white centre panel, ""renoma"" brand name printed on inner border zone."
handkerchief_047,Handkerchiefs,train,lost_handkerchief_47.jpg,found_handkerchief_47.jpg,"Cream WAKO handkerchief, all-over illustrated tassel and twisted rope print in purple, teal, gold, and olive tones, ""WAKO"" text printed on ribbon banner motifs within the illustration.","Cream WAKO handkerchief, all-over illustrated tassel and twisted rope print in purple, teal, gold, and olive tones, ""WAKO"" text printed on circular medallion motifs within the illustration."
handkerchief_048,Handkerchiefs,train,lost_handkerchief_48.jpg,found_handkerchief_48.jpg,"Grey Yves Saint Laurent handkerchief, vertical dark charcoal and mid-grey stripe body, tone-on-tone abstract YSL script monogram pattern on side panel zones, small black rectangular ""YvesSaintLaurent"" label with purple embroidered YSL logo on corner.","Grey Yves Saint Laurent handkerchief, vertical dark charcoal and mid-grey stripe body, tone-on-tone abstract YSL script monogram pattern on side panel zones, small white rectangular ""YvesSaintLaurent"" label with purple embroidered YSL logo on corner."
handkerchief_049,Handkerchiefs,train,lost_handkerchief_49.jpg,found_handkerchief_49.jpg,"Light blue YSL handkerchief, cotton terry cloth texture, white raised loop grid pattern, small blue and green square accent dots at grid intersections, silver YSL monogram embroidered at corner","Light blue YSL handkerchief, smooth woven cotton texture, white raised loop grid pattern, small blue and green square accent dots at grid intersections, silver YSL monogram embroidered at corner"
handkerchief_050,Handkerchiefs,val,lost_handkerchief_50.jpg,found_handkerchief_50.jpg,"White Celine Paris square handkerchief, smooth cotton, large pink and purple peony floral print on ivory centre, gold baroque chain motif overlay, wide navy blue border with gold scrolling acanthus leaf pattern","White Celine Paris square handkerchief, smooth cotton, large pink and purple peony floral print on ivory centre, gold baroque chain motif overlay, wide burgundy border with gold scrolling acanthus leaf pattern"
handkerchief_051,Handkerchiefs,train,lost_handkerchief_51.jpg,found_handkerchief_51.jpg,"Dark forest green Pierre Balmain tartan handkerchief, bold amber/brown and black woven plaid stripes across full face, thin blue hem border, ""PIERRE BALMAIN PARIS"" text printed on inner face.","Dark forest green Pierre Balmain tartan handkerchief, bold red and black woven plaid stripes across full face, thin blue hem border, ""PIERRE BALMAIN PARIS"" text printed on inner face."
handkerchief_052,Handkerchiefs,train,lost_handkerchief_52.jpg,found_handkerchief_52.jpg,"Blush pink Pierre Balmain Paris handkerchief, smooth cotton, all-over deep pink tulip floral print with green stems, thin gold baroque scroll border at edges","Blush pink Pierre Balmain Paris handkerchief, smooth cotton, all-over deep pink tulip floral print with green stems, thin simple hemstitched border at edges"
handkerchief_053,Handkerchiefs,val,lost_handkerchief_53.jpg,found_handkerchief_53.jpg,"Pink Pierre Cardin handkerchief, sheer lightweight cotton, watercolour-style multi-toned pink and coral floral print, scalloped stitched edge border","Pink Pierre Cardin handkerchief, sheer lightweight cotton, watercolour-style multi-toned pink and coral floral print, straight hemmed edge border"
handkerchief_054,Handkerchiefs,train,lost_handkerchief_54.jpg,found_handkerchief_54.jpg,"White and pink Royal Doulton handkerchief, smooth satin-finish cotton, pink rose cluster print arranged in a wreath formation with gold baroque scroll frame, solid pink border with satin-stitched hem","White and pink Royal Doulton handkerchief, smooth satin-finish cotton, pink rose cluster print arranged in a wreath formation with gold baroque scroll frame, solid lavender border with satin-stitched hem"
handkerchief_055,Handkerchiefs,test,lost_handkerchief_55.jpg,found_handkerchief_55.jpg,"Red-bordered Sailor Moon Stars cotton handkerchief, screen-printed anime characters in bold primary-coloured panel layout — yellow, green, and white quadrant sections, ""SAILORSTARS"" text printed across top","Red-bordered Sailor Moon Stars cotton handkerchief, screen-printed anime characters in bold primary-coloured panel layout — yellow, green, and white quadrant sections, ""SAILORMOON"" text printed across top"
handkerchief_056,Handkerchiefs,train,lost_handkerchief_56.jpg,found_handkerchief_56.jpg,"White Wedgwood cotton handkerchief, smooth weave, botanical wild strawberry vine print with red berries, pink blossoms and green leaves, solid light blue border along all edges","White Wedgwood cotton handkerchief, smooth weave, botanical wild strawberry vine print with red berries, pink blossoms and green leaves, solid mint green border along all edges"
handkerchief_057,Handkerchiefs,train,lost_handkerchief_57.jpg,found_handkerchief_57.jpg,"Red Winkipinki cotton handkerchief, red and white gingham check pattern with small tulip motifs in each white square, illustrated brown cat character in a navy dress at centre, ""Winkipinki"" script text along all border edges","Red Winkipinki cotton handkerchief, red and white gingham check pattern with small tulip motifs in each white square, illustrated brown cat character in a pink dress at centre, ""Winkipinki"" script text along all border edges"
handkerchief_058,Handkerchiefs,train,lost_handkerchief_58.jpg,found_handkerchief_58.jpg,"Pink YSL cotton handkerchief, all-over tone-on-tone rope knot and loop pattern on white centre panel, solid pink border with white rope motif repeat, thin dashed inner border line separating centre from border","Pink YSL cotton handkerchief, all-over tone-on-tone rope knot and loop pattern on white centre panel, solid pink border with white rope motif repeat, thick solid inner border line separating centre from border"
handkerchief_059,Handkerchiefs,train,lost_handkerchief_59.jpg,found_handkerchief_59.jpg,"Black and white Christian Dior cotton handkerchief, bold radiating swirl stripe pattern emanating from a peach circular medallion at centre, gold floral scroll border with peach oval cameo motifs at corners, dark navy outer edge","Black and white Christian Dior cotton handkerchief, bold radiating swirl stripe pattern emanating from a peach circular medallion at centre, silver floral scroll border with peach oval cameo motifs at corners, dark navy outer edge"
handkerchief_060,Handkerchiefs,val,lost_handkerchief_60.jpg,found_handkerchief_60.jpg,"Light blue Wedgwood large cotton handkerchief/furoshiki, sheer lightweight fabric, blue ribbon and bow garland print along top, wild strawberry botanical motifs on circular plate and teapot/teacup illustrations, ""WEDGWOOD England Est. 1759"" crest at centre, solid blue stripe border at bottom","Light blue Wedgwood large cotton handkerchief/furoshiki, sheer lightweight fabric, pink ribbon and bow garland print along top, wild strawberry botanical motifs on circular plate and teapot/teacup illustrations, ""WEDGWOOD England Est. 1759"" crest at centre, solid blue stripe border at bottom"
